id,longitude,latitude,lsoa_location,police_force,date,severity,vehicles,casualties,road_type,speed_limit,weather,road_conditions,human_crossing
9274,-3.485765,51.872874,W01001897,63,2017-08-02,3,2,1,6,60,5,0,0
9275,-3.108456,52.323802,W01000464,63,2017-08-25,3,2,2,6,60,1,0,0
9276,-3.309088,52.514061,W01000480,63,2017-08-25,2,2,1,6,30,1,0,0
9277,-3.144183,52.644331,W01000498,63,2017-08-23,3,2,3,6,60,1,0,0
9278,-3.353735,52.278537,W01000477,63,2017-08-24,3,2,1,6,60,1,0,0
9279,-3.295339,52.266605,W01000451,63,2017-08-26,3,2,1,6,30,1,2,0
9280,-3.096098,52.725067,W01000457,63,2017-08-27,2,3,1,6,60,1,0,0
9281,-3.312244,52.812234,W01001906,63,2017-08-29,3,2,1,6,60,1,0,0
9282,-3.711488,51.79967,W01000496,63,2017-09-01,3,2,1,6,60,1,0,0
9283,-3.484735,51.947428,W01000503,63,2017-09-03,2,1,1,6,60,2,0,0
9284,-3.324898,52.299544,W01000464,63,2017-09-04,2,2,3,6,60,1,0,0
9285,-3.133583,52.548687,W01000434,63,2017-09-04,2,1,1,6,60,1,0,0
9286,-3.28235,52.511836,W01000480,63,2017-09-03,3,2,1,6,30,2,0,0
9287,-3.312181,52.869231,W01001907,63,2017-08-23,3,2,1,6,60,-1,-1,0
9288,-3.154771,52.636677,W01000498,63,2017-06-20,2,2,1,1,60,1,0,0
9289,-3.399875,51.951075,W01001902,63,2017-08-28,3,3,1,6,30,1,0,0
9290,-3.238283,51.890306,W01001905,63,2017-08-29,3,2,1,6,40,1,0,0
9291,-3.138331,52.304367,W01000464,63,2017-09-05,3,2,1,6,60,1,0,0
9292,-3.319574,52.47052,W01000447,63,2017-08-28,2,2,1,6,60,1,0,0
9293,-3.223082,52.020749,W01000430,63,2017-09-07,3,1,1,6,60,1,0,0
9294,-3.317296,52.517476,W01000482,63,2017-09-08,3,1,1,1,30,1,0,0
9295,-3.150522,52.660632,W01000498,63,2017-09-07,3,1,1,2,30,1,0,0
9296,-3.102765,52.672413,W01000497,63,2017-09-08,3,3,1,6,60,1,0,0
9297,-3.15049,51.866651,W01001903,63,2017-09-10,2,2,1,6,60,1,0,0
9298,-3.397196,52.159527,W01000459,63,2017-09-12,2,2,3,6,60,1,0,0
9299,-3.63568,52.052879,W01000471,63,2017-09-11,2,1,1,6,60,2,7,0
9300,-3.050203,52.342315,W01000448,63,2017-09-14,2,1,1,6,30,1,0,0
9301,-3.369501,52.509061,W01000453,63,2017-09-14,3,3,2,6,60,1,0,0
9302,-3.315514,52.512102,W01000480,63,2017-09-12,3,2,1,6,30,1,0,0
9303,-3.1499,52.065362,W01000445,63,2017-09-14,3,2,1,6,60,1,0,0
9304,-3.692064,51.977901,W01000474,63,2017-09-17,2,2,1,6,60,1,0,0
9305,-3.57536,51.896886,W01000474,63,2017-09-16,2,1,1,6,60,1,0,0
9306,-3.165525,52.093981,W01000443,63,2017-09-18,2,2,1,6,60,9,0,0
9307,-3.315849,52.518391,W01000482,63,2017-09-18,3,1,1,6,30,2,0,0
9308,-3.311989,52.349048,W01000427,63,2017-09-05,3,1,1,6,60,2,0,0
9309,-3.555196,51.927456,W01000474,63,2017-09-21,2,1,1,6,60,1,0,0
9310,-3.209341,51.965145,W01000494,63,2017-09-25,3,1,1,6,50,1,0,0
9311,-3.149211,52.661364,W01000501,63,2017-09-27,3,2,2,2,30,1,0,0
9312,-3.434279,52.850468,W01001906,63,2017-09-28,2,2,1,6,60,1,0,0
9313,-3.053274,52.699205,W01000497,63,2017-09-28,3,3,1,6,60,1,0,0
9314,-3.469461,52.14759,W01000450,63,2017-09-30,2,1,1,6,60,1,0,0
9315,-3.343612,52.60223,W01000488,63,2017-10-04,2,2,2,6,60,2,0,0
9316,-3.136764,52.093813,W01000443,63,2017-10-05,3,1,1,6,60,1,0,0
9317,-3.426433,52.501645,W01000453,63,2017-08-29,3,1,1,6,30,9,0,0
9318,-3.394981,52.177536,W01000459,63,2017-10-05,2,2,1,6,60,1,0,0
9319,-3.464269,51.841673,W01001897,63,2017-10-06,3,3,1,6,60,1,0,0
9320,-3.339148,52.480009,W01000447,63,2017-10-08,3,2,1,6,60,1,0,0
9321,-3.1868,52.826051,W01001907,63,2017-10-09,2,2,1,6,60,1,0,0
9322,-3.233737,52.528176,W01000439,63,2017-10-10,3,1,1,6,60,1,0,0
9323,-3.712204,52.644316,W01000442,63,2017-10-11,3,1,2,6,60,5,0,0
9324,-3.455754,52.737648,W01000475,63,2017-10-12,2,2,1,6,60,1,0,0
9325,-3.704404,52.610982,W01000442,63,2017-10-14,3,1,1,6,30,1,4,0
9326,-3.102572,52.694081,W01000500,63,2017-10-17,3,3,1,6,50,8,0,0
9327,-3.299048,51.916265,W01001897,63,2017-10-17,2,1,1,6,30,1,0,0
9328,-3.393192,51.951425,W01001901,63,2017-10-17,3,1,1,6,30,1,0,0
9329,-3.261935,51.894281,W01001897,63,2017-08-07,3,3,1,6,60,1,0,0
9330,-3.399707,51.945682,W01000489,63,2017-10-19,3,2,1,6,30,2,0,0
9331,-3.284236,51.998429,W01000440,63,2017-10-18,3,2,2,6,60,1,0,0
9332,-3.476851,52.542114,W01000433,63,2017-10-23,2,3,1,6,40,1,0,0
9333,-3.241383,52.757168,W01000461,63,2017-10-23,3,2,2,6,60,1,0,0
9334,-3.167327,51.87188,W01001905,63,2017-10-25,3,2,2,6,60,1,0,0
9335,-3.204818,52.575674,W01000428,63,2017-10-27,3,4,1,6,60,1,0,0
9336,-3.347013,52.371042,W01000427,63,2017-10-28,3,1,2,6,60,2,0,0
9337,-3.57884,52.149144,W01000471,63,2017-10-29,2,1,1,6,40,1,0,0
9338,-3.341816,52.364358,W01000427,63,2017-10-31,3,1,1,6,60,1,0,0
9339,-3.181291,52.049767,W01000445,63,2017-10-26,3,3,5,6,60,2,0,0
9340,-3.684585,51.824966,W01000496,63,2017-11-02,3,2,1,6,30,1,0,0
9341,-3.457489,52.460628,W01000453,63,2017-11-03,3,2,1,6,60,1,0,0
9342,-3.279535,51.899935,W01001897,63,2017-11-02,3,2,1,6,60,1,0,0
9343,-3.153072,51.848373,W01001904,63,2017-11-04,3,2,1,6,30,1,0,0
9344,-3.492946,51.896701,W01001897,63,2017-11-04,2,3,1,6,60,1,0,0
9345,-3.221327,52.505919,W01000447,63,2017-11-05,3,1,1,6,60,1,0,0
9346,-3.253817,52.534438,W01000439,63,2017-10-30,3,2,1,6,60,1,0,0
9347,-3.705789,52.429795,W01000429,63,2017-11-05,3,3,2,6,60,1,0,0
9348,-3.42234,52.511764,W01000433,63,2017-11-05,3,2,1,6,50,1,0,0
9349,-3.502481,51.912405,W01001897,63,2017-11-08,3,1,1,6,60,1,0,0
9350,-3.286418,52.049116,W01000430,63,2017-11-09,2,2,2,6,60,1,0,0
9351,-3.404799,52.5162,W01000433,63,2017-10-24,3,2,1,6,60,2,0,0
9352,-3.202806,52.79838,W01001907,63,2017-11-08,2,1,1,6,60,1,0,0
9353,-3.156736,52.671989,W01000501,63,2017-11-10,3,2,1,6,60,1,0,0
9354,-3.0932,52.680234,W01000497,63,2017-11-10,3,1,1,6,60,2,0,0
9355,-3.159909,52.685713,W01000444,63,2017-11-13,3,1,1,6,60,1,0,0
9356,-3.289948,52.519665,W01000480,63,2017-11-14,3,3,1,6,40,1,0,0
9357,-3.32259,51.990002,W01000440,63,2017-11-15,3,2,1,6,60,1,0,0
9358,-3.376181,52.241234,W01000454,63,2017-10-27,2,1,1,6,30,1,0,0
9359,-3.189419,52.048337,W01000445,63,2017-11-18,2,2,2,6,60,2,0,0
9360,-3.186802,52.777145,W01000470,63,2017-11-17,3,2,1,6,60,1,0,0
9361,-3.461305,51.835325,W01001897,63,2017-11-19,2,3,5,6,60,1,0,0
9362,-3.316034,52.509758,W01000480,63,2017-11-21,3,1,1,6,20,4,0,0
9363,-3.095895,52.716978,W01000457,63,2017-11-12,2,2,4,6,60,1,0,0
9364,-3.105314,52.767414,W01000458,63,2017-11-14,2,2,2,6,60,1,3,0
9365,-3.142371,52.659902,W01000499,63,2017-11-22,2,1,1,6,30,1,0,0
9366,-3.168696,52.332392,W01000464,63,2017-11-21,3,2,1,6,60,2,0,0
9367,-3.31173,52.35022,W01000427,63,2017-11-23,3,2,3,6,60,1,0,0
9368,-3.646994,52.61611,W01000452,63,2017-11-28,3,2,1,6,60,2,0,0
9369,-3.152648,52.63463,W01000498,63,2017-11-25,3,1,1,6,60,1,0,0
9370,-3.322856,52.501411,W01000483,63,2017-11-30,3,2,1,6,30,1,0,0
9371,-3.728735,52.426045,W01000429,63,2017-11-27,3,4,1,6,60,5,0,0
9372,-3.404615,51.944455,W01000489,63,2017-12-01,3,2,1,6,30,1,0,0
9373,-3.754827,51.780328,W01000504,63,2017-12-03,3,2,1,6,30,1,0,0
9374,-3.244463,51.929893,W01001905,63,2017-12-05,3,1,1,6,60,1,0,0
9375,-3.409808,52.15614,W01000459,63,2017-11-29,3,2,1,6,60,1,0,0
9376,-3.757906,51.777494,W01000505,63,2017-12-05,2,1,1,6,30,2,0,0
9377,-3.393613,52.157142,W01000459,63,2017-12-07,3,1,1,6,30,2,0,0
9378,-3.275935,52.509119,W01000447,63,2017-12-06,3,1,1,6,60,4,0,0
9379,-3.319222,52.330626,W01000427,63,2017-12-08,3,1,1,6,60,3,0,0
9380,-3.135741,51.857713,W01001903,63,2017-12-06,2,1,1,6,30,1,0,0
9381,-3.604929,51.951696,W01000474,63,2017-12-08,3,1,2,6,60,3,0,0
9382,-3.342438,52.48168,W01000447,63,2017-12-08,2,1,1,6,60,4,0,0
9383,-3.667062,52.420906,W01000429,63,2017-12-13,3,1,1,6,60,2,0,0
9384,-3.048858,52.279302,W01000464,63,2017-12-14,3,2,3,6,60,1,0,0
9385,-3.544136,52.433994,W01000429,63,2017-12-15,3,1,1,6,60,1,0,0
9386,-3.37088,52.510754,W01000453,63,2017-12-16,2,1,2,6,60,1,0,0
9387,-3.710044,52.615486,W01000442,63,2017-12-16,3,1,1,6,60,1,0,0
9388,-3.312528,52.659038,W01000460,63,2017-12-18,3,2,1,6,60,1,0,0
9389,-3.220043,51.839245,W01000465,63,2017-12-18,3,2,1,6,60,1,0,0
9390,-3.327555,52.500909,W01000483,63,2017-12-19,2,1,1,6,30,1,0,0
9391,-3.554906,52.112417,W01000471,63,2017-12-20,3,3,1,6,60,1,7,0
9392,-3.137283,52.663277,W01000499,63,2017-11-27,3,2,1,6,30,2,0,0
9393,-3.12494,51.84388,W01001904,63,2017-12-19,3,2,1,6,60,1,0,0
9394,-3.118937,52.766927,W01000458,63,2017-12-24,2,1,2,6,60,1,0,0
9395,-3.221069,52.565708,W01000428,63,2017-12-25,2,1,1,6,60,1,0,0
9396,-3.34082,52.452659,W01000447,63,2017-12-27,3,1,1,6,60,1,0,0
9397,-3.387572,51.939082,W01000489,63,2017-12-28,2,1,2,3,70,1,0,0
9398,-3.552925,52.340822,W01000477,63,2017-12-27,2,1,2,6,60,3,0,0
9399,-3.421294,52.15879,W01000450,63,2017-12-31,3,2,1,6,60,5,0,0
9400,-3.417479,52.149125,W01000450,63,2017-01-04,2,2,1,6,40,1,0,0
9401,-3.437989,52.476511,W01000453,63,2017-01-11,2,2,1,6,60,1,0,0
9402,-3.126449,52.632904,W01000441,63,2017-01-08,2,1,1,6,60,1,7,0
9403,-3.346271,52.37078,W01000427,63,2017-01-22,2,2,2,6,60,1,0,0
9404,-3.494585,51.880405,W01001897,63,2017-01-16,3,1,1,6,60,1,0,0
9405,-3.089134,52.230026,W01000484,63,2017-02-03,3,3,2,6,40,5,0,0
9406,-3.433141,52.757253,W01001906,63,2017-02-19,3,2,3,6,60,1,0,0
9407,-3.544122,52.286181,W01000487,63,2017-01-02,3,2,1,6,60,1,4,0
9408,-3.047427,52.34288,W01000449,63,2017-02-16,1,1,1,6,30,1,0,0
9409,-3.252387,52.758491,W01000461,63,2017-02-01,2,3,2,6,40,2,0,0
9410,-3.544328,52.165515,W01000450,63,2017-03-08,2,2,1,6,60,9,0,0
9411,-3.441798,51.933395,W01001897,63,2017-03-20,3,4,3,6,60,1,0,0
9412,-3.377713,52.238699,W01000456,63,2017-01-04,3,2,1,1,30,1,0,0
9413,-3.133706,51.851888,W01001904,63,2017-01-05,3,4,1,6,60,1,0,0
9414,-3.084028,52.218745,W01000484,63,2017-01-05,2,1,1,6,60,1,0,0
9415,-3.568109,51.947426,W01000474,63,2017-01-08,2,2,1,6,30,1,0,0
9416,-3.387153,52.156229,W01000459,63,2017-03-29,1,2,1,6,40,2,0,0
9417,-3.493659,52.455142,W01000429,63,2017-01-10,3,3,1,6,60,1,0,0
9418,-3.63651,52.059611,W01000471,63,2017-01-13,2,1,1,6,30,3,0,0
9419,-3.579078,52.588265,W01000452,63,2017-01-13,3,2,1,6,60,6,0,0
9420,-3.219302,52.767736,W01000470,63,2017-01-17,3,1,1,6,60,1,6,0
9421,-3.100286,52.697339,W01000500,63,2017-01-17,3,1,1,6,60,1,0,0
9422,-3.581497,52.589851,W01000452,63,2017-01-17,3,1,1,6,60,8,0,0
9423,-3.389621,52.221386,W01000438,63,2017-01-19,3,3,2,6,50,1,0,0
9424,-3.850211,52.590632,W01000473,63,2017-02-24,2,1,1,6,30,1,0,0
9425,-3.091617,52.747224,W01000457,63,2017-01-05,3,2,2,6,60,1,0,0
9426,-3.590252,52.480945,W01000429,63,2017-02-10,2,1,1,6,60,8,0,0
9427,-3.147239,52.659495,W01000498,63,2017-01-19,3,2,1,6,30,2,0,0
9428,-3.088753,52.780873,W01000458,63,2017-03-21,3,1,1,6,30,1,0,0
9429,-3.601734,52.399691,W01000429,63,2017-03-20,2,3,4,6,60,5,0,0
9430,-3.230972,51.947118,W01001905,63,2017-01-13,3,1,1,6,60,1,0,0
9431,-3.12647,52.610698,W01000441,63,2017-01-24,3,3,2,6,40,1,0,0
9432,-3.228331,52.756764,W01000475,63,2017-01-24,3,2,2,6,60,1,0,0
9433,-3.091323,52.747316,W01000457,63,2017-01-25,3,3,2,6,60,1,0,0
9434,-3.17417,52.776012,W01000470,63,2017-01-25,3,3,1,6,60,1,0,0
9435,-3.231581,52.724906,W01000475,63,2017-01-26,3,1,1,6,60,1,0,0
9436,-3.745476,51.785952,W01000426,63,2017-01-26,3,1,1,6,30,1,0,0
9437,-3.134498,52.709872,W01000444,63,2017-01-26,3,2,2,6,60,1,5,0
9438,-3.084323,52.686159,W01000497,63,2017-01-27,3,3,2,6,60,1,0,0
9439,-3.084182,52.68643,W01000497,63,2017-03-03,2,2,3,6,60,2,0,0
9440,-3.192328,51.910921,W01001905,63,2017-01-31,3,3,1,6,50,2,0,0
9441,-3.181257,52.572045,W01000476,63,2017-01-31,3,1,1,6,60,2,0,0
9442,-3.504784,52.193899,W01000450,63,2017-01-31,2,1,2,6,60,7,0,0
9443,-3.201194,52.578048,W01000428,63,2017-02-01,3,3,2,6,60,2,0,0
9444,-3.672114,51.84088,W01000474,63,2017-02-03,3,2,1,6,60,2,0,0
9445,-3.510591,52.300371,W01000487,63,2017-02-03,3,1,2,6,30,2,0,0
9446,-3.311936,52.510703,W01000480,63,2017-02-04,3,1,1,6,20,2,0,0
9447,-3.378985,51.943679,W01000493,63,2017-02-06,3,1,1,6,30,1,0,0
9448,-3.422132,52.24006,W01000472,63,2017-02-08,3,1,1,6,60,2,0,0
9449,-3.283824,52.506786,W01000447,63,2017-02-08,3,2,2,6,60,1,0,0
9450,-3.126918,52.541828,W01000434,63,2017-02-08,3,2,1,6,60,1,0,0
9451,-3.388144,51.948157,W01000492,63,2017-02-07,3,3,1,6,30,8,0,0
9452,-3.099588,52.178951,W01000484,63,2017-02-10,3,2,1,6,60,9,0,0
9453,-3.538502,52.449622,W01000467,63,2017-02-10,3,1,1,6,30,1,0,0
9454,-3.42234,52.511764,W01000433,63,2017-02-14,3,2,1,6,50,1,0,0
9455,-3.16013,52.671686,W01000501,63,2017-02-17,3,2,3,6,60,1,0,0
9456,-3.358529,51.94077,W01000493,63,2017-02-18,2,1,1,1,60,1,0,0
9457,-3.057959,52.697095,W01000497,63,2017-02-18,3,3,1,6,60,1,0,0
9458,-3.27367,52.756556,W01000461,63,2017-02-20,3,1,1,6,60,1,0,0
9459,-3.792946,51.780112,W01001899,63,2017-02-21,3,2,1,6,30,2,0,0
9460,-3.471398,51.837717,W01001897,63,2017-02-23,2,1,2,6,60,6,0,0
9461,-3.578891,51.943685,W01000474,63,2017-03-06,3,3,1,6,40,1,0,0
9462,-3.092035,52.746141,W01000457,63,2017-03-08,3,3,1,6,60,1,0,0
9463,-3.849182,52.590738,W01000473,63,2017-03-08,3,1,1,6,30,1,0,0
9464,-3.316532,52.516585,W01000480,63,2017-03-15,3,1,1,6,30,1,0,0
9465,-3.070899,52.663536,W01000497,63,2017-03-17,3,2,1,6,60,1,0,0
9466,-3.291754,52.50589,W01000447,63,2017-03-17,3,2,1,6,60,8,0,0
9467,-3.753455,51.756159,W01000502,63,2017-03-18,3,2,1,6,60,1,0,0
9468,-3.783309,51.774684,W01001899,63,2017-03-24,3,3,1,6,30,1,0,0
9469,-3.195883,52.507617,W01000447,63,2017-03-26,3,3,3,6,60,1,0,0
9470,-3.777949,52.614396,W01000442,63,2017-03-27,3,1,1,6,60,1,0,0
9471,-3.17477,52.776276,W01000470,63,2017-03-11,3,1,1,6,60,2,0,0
9472,-3.424459,52.225826,W01000472,63,2017-03-20,2,2,1,6,60,2,0,0
9473,-3.569324,52.583809,W01000433,63,2017-01-25,3,2,1,6,60,1,4,0
9474,-3.135824,51.861039,W01001903,63,2017-02-03,3,3,1,6,30,1,0,0
9475,-3.284823,52.541029,W01000439,63,2017-02-09,3,3,1,6,60,1,0,0
9476,-3.424602,52.170798,W01000459,63,2017-02-19,3,1,1,6,60,1,0,0
9477,-3.410743,53.316208,W01000217,60,2018-01-04,2,1,2,6,30,1,0,0
9478,-3.082646,53.061598,W01000398,60,2018-01-04,3,2,1,6,30,1,0,0
9479,-3.023876,53.234228,W01000333,60,2018-01-05,3,2,1,6,30,1,0,0
9480,-3.008675,53.105595,W01000390,60,2018-01-05,3,2,2,6,50,1,0,0
9481,-4.078747,52.750104,W01000048,60,2018-01-05,2,3,1,6,60,1,0,0
9482,-3.606496,53.233363,W01000122,60,2018-01-05,3,1,1,6,60,1,0,0
9483,-3.489594,53.319052,W01000240,60,2018-01-06,3,2,2,2,30,1,0,0
9484,-4.283567,53.054377,W01000104,60,2018-01-06,3,1,1,6,30,1,0,0
9485,-3.739382,53.306527,W01000155,60,2018-01-07,2,1,1,6,30,1,0,0
9486,-3.423961,53.329077,W01000222,60,2018-01-10,3,2,4,1,30,1,0,0
9487,-4.141902,53.161845,W01000099,60,2018-01-10,3,2,1,6,60,1,0,0
9488,-3.956838,52.942765,W01000114,60,2018-01-11,1,2,3,6,60,1,6,0
9489,-4.355334,53.347361,W01000021,60,2018-01-12,2,2,3,6,60,1,0,0
9490,-4.512094,52.798029,W01000084,60,2018-01-12,3,1,1,6,60,1,0,0
9491,-3.933008,52.959402,W01000113,60,2018-01-12,3,1,1,6,30,1,0,0
9492,-4.126034,53.146782,W01000063,60,2018-03-30,3,2,1,6,30,1,0,0
9493,-3.436423,53.332155,W01000220,60,2018-01-13,3,2,1,6,40,1,0,0
9494,-3.16943,53.257277,W01000253,60,2018-01-14,3,2,1,6,60,1,5,0
9495,-2.987546,53.072045,W01000368,60,2018-01-14,3,1,2,7,30,8,0,0
9496,-3.332083,53.339856,W01000287,60,2018-01-14,3,2,1,6,40,1,0,0
9497,-3.087252,53.230134,W01000275,60,2018-01-15,3,2,2,1,30,1,0,0
9498,-3.262217,53.282526,W01000340,60,2018-01-16,3,1,2,6,60,1,0,0
9499,-4.129179,53.122082,W01000081,60,2018-01-16,2,1,1,6,30,1,0,0
9500,-3.594951,52.912492,W01000051,60,2018-01-16,3,2,1,6,30,2,0,0
9501,-2.996742,53.046923,W01000372,60,2018-01-15,2,2,1,6,20,1,0,0
9502,-4.223094,53.202766,W01000027,60,2018-01-17,2,1,1,6,50,3,0,0
9503,-4.116545,53.230465,W01000077,60,2018-01-18,3,1,1,6,30,2,0,0
9504,-3.473147,53.286993,W01000225,60,2018-01-17,3,2,2,6,30,1,0,0
9505,-2.835723,52.955743,W01000403,60,2018-01-19,3,1,1,6,60,1,0,0
9506,-3.00275,53.042881,W01000402,60,2018-01-19,2,2,3,6,30,1,0,0
9507,-3.726136,53.294394,W01000144,60,2018-01-20,3,1,1,2,30,1,0,0
9508,-3.798116,53.138566,W01000134,60,2018-01-20,3,1,1,2,30,1,0,0
9509,-3.000498,53.057724,W01000422,60,2018-01-21,3,2,1,6,30,1,0,0
9510,-3.02989,53.208278,W01000334,60,2018-01-21,3,2,1,6,30,2,0,0
9511,-3.04173,53.058565,W01000373,60,2018-01-21,3,3,1,6,30,3,0,0
9512,-3.539117,53.302665,W01000184,60,2018-01-22,3,2,1,6,30,1,0,0
9513,-4.334784,53.398518,W01000004,60,2018-01-22,2,2,2,6,60,1,0,0
9514,-3.7418,53.300657,W01000155,60,2018-01-23,3,2,1,6,30,9,0,0
9515,-3.317613,53.286044,W01000340,60,2018-01-23,2,2,4,6,60,4,0,0
9516,-3.026108,53.073624,W01000378,60,2018-01-23,3,2,1,6,30,1,0,0
9517,-3.342187,53.181733,W01000206,60,2018-01-23,2,2,2,6,40,1,0,0
9518,-3.000814,53.048804,W01000350,60,2018-01-24,3,1,1,6,30,1,0,0
9519,-3.791111,53.32358,W01000133,60,2018-01-20,3,2,1,6,30,9,0,0
9520,-3.092769,53.215584,W01000277,60,2018-01-24,3,1,1,6,60,1,0,0
9521,-3.009937,53.056161,W01000372,60,2018-01-24,3,2,2,7,30,2,0,0
9522,-3.707453,53.293594,W01000139,60,2018-01-24,3,2,1,6,30,1,0,0
9523,-3.014956,53.064667,W01000375,60,2018-01-25,3,2,1,6,50,9,0,0
9524,-3.445278,53.239985,W01000247,60,2018-01-27,3,1,1,6,60,4,7,0
9525,-3.82642,53.320958,W01000169,60,2018-01-27,2,1,1,6,30,4,0,0
9526,-3.793108,53.304581,W01000173,60,2018-01-27,2,1,1,6,60,1,0,0
9527,-3.469955,53.312455,W01000233,60,2018-01-28,2,1,1,6,30,1,0,0
9528,-3.001033,53.046042,W01000350,60,2018-01-29,3,2,1,1,30,2,0,0
9529,-3.133059,53.178306,W01000315,60,2018-01-29,3,2,2,6,60,2,0,0
9530,-3.47248,53.319067,W01000231,60,2018-01-26,2,2,2,6,30,1,0,0
9531,-4.347617,53.240818,W01000007,60,2018-01-29,1,1,2,3,70,1,0,0
9532,-3.068542,53.20552,W01000280,60,2018-01-30,2,1,1,6,30,1,0,0
9533,-3.768907,53.314211,W01000175,60,2018-01-30,3,2,1,6,30,1,0,0
9534,-3.189662,53.21062,W01000301,60,2018-01-31,3,2,2,6,60,8,0,0
9535,-3.015449,53.051394,W01000400,60,2018-01-30,3,2,1,6,40,9,0,0
9536,-3.165463,52.968617,W01000210,60,2018-01-29,3,2,1,6,30,1,0,0
9537,-2.941422,53.112205,W01000418,60,2018-01-31,3,2,2,6,30,5,0,0
9538,-3.773316,53.064948,W01000189,60,2018-02-01,3,1,1,6,60,2,0,0
9539,-3.824429,53.322149,W01000169,60,2018-02-02,3,2,1,2,30,1,0,0
9540,-3.022824,53.004352,W01000419,60,2018-02-02,3,2,1,6,50,1,0,0
9541,-4.612788,53.282448,W01000039,60,2018-02-02,3,2,2,6,60,1,0,0
9542,-3.495168,53.317473,W01000239,60,2018-02-02,3,2,1,6,30,1,0,0
9543,-3.499373,53.316206,W01000241,60,2018-02-03,3,3,1,6,30,8,0,0
9544,-3.094078,53.209935,W01000277,60,2018-02-03,3,2,1,6,50,1,0,0
9545,-3.476278,53.319928,W01000231,60,2018-02-03,3,1,1,6,30,2,0,0
9546,-3.043202,53.010197,W01000410,60,2018-02-05,3,2,1,6,30,1,0,0
9547,-2.983271,53.213805,W01000332,60,2018-02-06,1,2,3,6,50,3,0,0
9548,-4.236976,53.13004,W01000118,60,2018-02-07,2,2,4,6,60,1,0,0
9549,-3.002748,53.050514,W01000372,60,2018-02-03,3,1,1,6,30,2,0,0
9550,-3.40521,53.333758,W01000213,60,2018-02-08,2,1,1,6,30,1,0,0
9551,-3.47799,53.314738,W01000236,60,2018-02-08,3,1,1,6,30,1,0,0
9552,-3.053952,52.933879,W01000361,60,2018-02-09,2,1,1,6,30,8,0,0
9553,-4.559837,52.914144,W01000094,60,2018-02-10,3,2,4,6,60,1,0,0
9554,-2.964933,53.09802,W01000418,60,2018-02-10,2,2,1,3,70,2,0,0
9555,-4.009019,52.73986,W01000048,60,2018-02-10,3,1,2,6,60,4,0,0
9556,-3.390868,53.325449,W01000216,60,2018-02-11,3,2,1,6,30,3,0,0
9557,-2.975518,53.068153,W01000370,60,2018-02-12,2,2,1,3,70,1,0,0
9558,-3.329126,53.311896,W01000338,60,2018-02-12,3,2,2,6,30,1,0,0
9559,-3.373955,53.27106,W01000248,60,2018-02-13,3,1,1,3,70,3,0,0
9560,-3.061147,53.220715,W01000273,60,2018-02-13,3,2,1,6,30,1,0,0
9561,-3.462397,53.318796,W01000232,60,2018-02-13,3,2,1,6,30,1,0,0
9562,-4.326649,53.279998,W01000020,60,2018-02-13,2,1,2,6,60,1,0,0
9563,-4.110742,53.227322,W01000091,60,2018-02-13,3,2,1,6,30,1,0,0
9564,-2.962012,52.993191,W01000394,60,2018-02-14,3,1,1,6,40,2,0,0
9565,-3.573398,53.295843,W01001928,60,2018-02-15,3,2,1,6,40,1,0,0
9566,-3.031686,53.060981,W01000400,60,2018-02-15,2,1,1,6,30,1,7,0
9567,-3.035886,53.061241,W01000373,60,2018-02-16,3,2,1,6,30,1,0,0
9568,-4.49137,53.382881,W01000031,60,2018-02-16,3,2,2,6,60,1,7,0
9569,-2.980646,53.050851,W01000415,60,2018-02-16,3,2,1,6,30,1,0,0
9570,-3.401695,53.331426,W01000213,60,2018-02-16,3,1,1,6,30,1,0,0
9571,-3.478145,53.315752,W01000236,60,2018-02-16,2,1,1,6,30,1,0,0
9572,-3.47631,53.315208,W01000236,60,2018-02-17,2,2,1,6,30,1,0,0
9573,-3.472053,53.327612,W01000226,60,2018-02-17,3,1,1,6,30,1,0,0
9574,-3.019886,53.126148,W01000307,60,2018-02-17,1,4,1,6,60,1,0,0
9575,-4.0893,53.199892,W01000115,60,2018-02-17,3,2,1,6,60,1,0,0
9576,-2.995055,53.161992,W01000256,60,2018-02-17,2,2,2,6,30,1,0,0
9577,-4.50424,52.855715,W01000080,60,2018-02-18,3,1,1,6,60,2,0,0
9578,-3.391158,53.24435,W01000248,60,2018-02-18,2,2,1,6,60,1,0,0
9579,-3.488533,53.319623,W01000240,60,2018-02-19,3,2,1,2,30,2,0,0
9580,-4.117172,53.231937,W01000077,60,2018-02-19,2,2,1,6,30,1,0,0
9581,-4.176444,53.14588,W01000053,60,2018-02-19,3,2,2,3,50,1,0,0
9582,-4.490198,53.266919,W01000023,60,2018-02-20,3,2,1,6,60,1,0,0
9583,-3.82614,53.320387,W01000186,60,2018-02-21,3,2,1,6,30,1,0,0
9584,-3.588829,53.292762,W01001928,60,2018-02-21,3,1,2,7,70,1,0,0
9585,-4.085182,53.212219,W01000050,60,2018-02-21,1,2,2,3,70,1,0,0
9586,-3.059514,53.188521,W01000286,60,2018-02-21,3,2,1,3,60,1,0,0
9587,-3.699016,53.289318,W01000128,60,2018-02-22,3,2,1,6,30,1,0,0
9588,-2.99717,53.047342,W01000372,60,2018-02-22,3,1,1,6,30,1,0,0
9589,-4.317154,53.257013,W01000012,60,2018-02-22,3,1,1,6,30,1,0,0
