id,longitude,latitude,lsoa_location,police_force,date,severity,vehicles,casualties,road_type,speed_limit,weather,road_conditions,human_crossing,geom
14429,-3.464567,53.31422,W01000234,60,2019-10-20,3,3,1,6,30,1,0,0,0101000020346C0000EDFA6BBEF3761241C313BEA06B3C1741
14430,-2.996031,53.226787,W01000332,60,2019-10-20,3,2,4,3,50,1,0,0,0101000020346C0000A0DF1C538C5C14413E36A0D50A9C1641
14431,-4.065856,53.181277,W01000097,60,2019-10-21,3,1,1,6,30,1,0,0,0101000020346C0000FC63F437D5FC0F4102709A54D7641641
14432,-3.855957,52.955532,W01000113,60,2019-10-21,2,1,1,6,60,1,0,0,0101000020346C0000A00A116766CF104143370CDF7ED61441
14433,-4.551556,53.356316,W01000022,60,2019-10-21,3,1,1,6,60,1,0,0,0101000020346C0000FCEAF4486D1C0C41C45218D563A51741
14434,-3.220875,53.200344,W01000272,60,2019-10-21,2,5,1,6,60,1,0,0,0101000020346C0000401B38273C71134108B3E148B7711641
14435,-3.533494,53.282267,W01000184,60,2019-10-21,2,1,1,6,60,1,0,0,0101000020346C00007A7A2D86032E12414529296B63061741
14436,-3.224071,53.274555,W01000304,60,2019-10-21,3,1,1,6,30,2,0,0,0101000020346C0000CCCB36991B70134180FF337FC3F21641
14437,-3.588264,53.284814,W01000141,60,2019-10-22,3,2,1,6,30,1,0,0,0101000020346C000005617A5A0FF5114199F478C90F0C1741
14438,-4.271908,53.105597,W01000088,60,2019-10-23,3,1,1,6,40,1,0,0,0101000020346C0000EA17396B3C460E41F8F57EAFD7E71541
14439,-2.983555,53.03906,W01000424,60,2019-10-24,3,2,1,6,30,1,0,0,0101000020346C00001C05D32914651441E4831A7C8F551541
14440,-4.166287,53.224473,W01000011,60,2019-10-24,3,1,1,6,30,5,0,0,0101000020346C00004F8025BBAC2F0F41580C878D03B31641
14441,-4.197529,53.190959,W01000119,60,2019-10-25,2,2,1,6,30,1,0,0,0101000020346C000090B113FEECEA0E415C9F5DA7C3791641
14442,-3.026956,53.004523,W01000419,60,2019-10-25,3,2,1,6,30,2,0,0,0101000020346C0000683F5014C03614418AD116122B1A1541
14443,-3.420399,53.22314,W01000247,60,2019-10-25,3,2,1,6,30,2,0,0,0101000020346C0000777D73C5C7A11241EE434FD12E9D1641
14444,-3.743804,53.302318,W01000155,60,2019-10-25,3,2,1,6,30,1,0,0,0101000020346C000046D5CE22CB531141EEEF943C432E1741
14445,-4.122568,53.234089,W01000076,60,2019-10-25,3,1,1,6,30,2,0,0,0101000020346C0000C2CB0BEEDC8B0F418900EDAA5BC21641
14446,-3.281126,53.12329,W01000204,60,2019-10-26,3,1,1,6,30,2,0,0,0101000020346C000066878912F42F1341BE3C14CDE2EC1541
14447,-3.426386,53.331997,W01000220,60,2019-10-26,2,2,1,6,30,4,6,0,0101000020346C000094358CEA4F9F1241FF1813DB835A1741
14448,-3.329215,53.321055,W01000338,60,2019-10-26,3,2,3,6,60,2,0,0,0101000020346C0000B3399C1B1004134167AE358F8B451741
14449,-4.445745,53.413027,W01000018,60,2019-10-27,2,2,1,6,60,1,0,0,0101000020346C00004720F90835FF0C41B5D9F3F317041841
14450,-2.986881,53.048165,W01000393,60,2019-10-27,3,2,2,6,30,1,0,0,0101000020346C0000B04D16EDCF61144166A55B276F651541
14451,-3.169265,53.227587,W01000301,60,2019-10-27,3,3,1,3,70,1,0,0,0101000020346C0000B9B178F6DFA7134131DBB0362BA01641
14452,-3.645264,53.290549,W01000153,60,2019-10-27,3,2,1,6,30,1,0,0,0101000020346C0000821EED1BEBB9114162E4EF845F171741
14453,-3.790921,53.289618,W01000177,60,2019-10-27,3,1,1,3,60,1,0,0,0101000020346C0000A6F04F292F22114146BC273C67191741
14454,-3.904696,53.1027,W01000121,60,2019-10-27,2,2,1,6,40,1,0,0,0101000020346C00004C5C34D80AA310414D80273E9BD71541
14455,-3.457148,53.295595,W01000224,60,2019-10-27,2,2,1,6,30,8,0,0,0101000020346C0000E27E15A2037E1241EF0093C5E31B1741
14456,-3.634093,53.288356,W01000153,60,2019-10-28,2,2,1,6,60,1,0,0,0101000020346C0000C926D01E77C51141529654624B131741
14457,-4.131782,53.222902,W01000062,60,2019-10-24,2,1,1,6,30,1,0,0,0101000020346C00007AC3EED97C770F41D6CAB9A633AF1641
14458,-3.91474,53.273786,W01000171,60,2019-10-28,3,2,1,6,40,1,0,0,0101000020346C00006C60A2FF7EA01041B52E9C4E3B011741
14459,-4.428747,52.928246,W01000070,60,2019-10-28,2,3,1,6,60,1,0,0,0101000020346C0000A3CEF70F4CE90C413D76E3D007B91441
14460,-3.403543,53.331926,W01000213,60,2019-10-28,3,2,1,2,30,1,0,0,0101000020346C0000B29CF0CF13B7124159CEACB0EB591741
14461,-3.579891,52.916316,W01000082,60,2019-10-28,3,2,2,6,60,1,0,0,0101000020346C0000C6E0F60EA7EF1141F817478B668B1441
14462,-3.738458,53.049892,W01000189,60,2019-10-29,3,2,2,6,60,1,0,0,0101000020346C000064BAF6EBB24E114199E7101E67771541
14463,-4.200378,53.220576,W01000015,60,2019-10-30,3,2,1,6,30,1,0,0,0101000020346C0000950D6E6425E80E418ED65AC153AD1641
14464,-3.79182,53.323641,W01000133,60,2019-10-30,3,2,1,6,30,1,0,0,0101000020346C0000F1B6BD43BB2211416688627A8F541741
14465,-3.508791,53.253375,W01000191,60,2019-11-01,3,2,2,6,60,1,0,0,0101000020346C000048FBCB9DAF4612415D5AA77C9FD31641
14466,-3.031397,53.026383,W01000410,60,2019-11-01,3,2,2,1,60,2,0,0,0101000020346C0000889C44FDA3321441D2F229093B401541
14467,-4.259133,53.228593,W01000025,60,2019-11-01,3,1,1,6,60,2,0,0,0101000020346C000002F7740E756E0E4130B311D72BBD1641
14468,-4.237463,53.167873,W01000119,60,2019-11-02,3,1,1,1,60,2,0,0,0101000020346C00005CDA47220D950E41D1319695EF521641
14469,-2.92179,53.181243,W01000329,60,2019-11-02,3,2,1,6,30,1,0,0,0101000020346C0000554835B8F7A814410D82C9D5D64B1641
14470,-3.424633,53.089754,W01000211,60,2019-11-03,3,1,1,6,60,1,0,0,0101000020346C00002A553DAEBF981241D41565C16EB51541
14471,-2.938316,53.119142,W01000417,60,2019-11-03,2,2,1,6,30,1,0,0,0101000020346C0000166960D34B961441552212E21EE01541
14472,-3.153292,53.259772,W01000253,60,2019-11-04,3,2,2,3,50,1,0,0,0101000020346C00004D7FAD1E70B91341E4634C66D7D71641
14473,-3.578058,53.294838,W01001928,60,2019-11-05,3,2,2,6,30,1,0,0,0101000020346C0000413A914F130012414D6E65B33F1D1741
14474,-3.730403,53.296032,W01000182,60,2019-11-06,3,1,1,6,30,1,0,0,0101000020346C00007D7C1E397B6111417DDA1772FF221741
14475,-3.058623,53.009378,W01000411,60,2019-11-03,3,1,1,6,30,1,0,0,0101000020346C0000D3543342AC151441338697F216231541
14476,-3.473547,53.319539,W01000231,60,2019-11-07,3,2,1,6,30,2,0,0,0101000020346C00008872ECA9CB6D1241C963F099DB451741
14477,-2.991725,53.048664,W01000372,60,2019-11-07,2,2,2,6,30,5,0,0,0101000020346C000017EA7121C05C1441DD24CC1E5F661541
14478,-3.793645,53.139991,W01000134,60,2019-11-08,3,2,1,6,30,2,0,0,0101000020346C0000BD1BF3FDD218114102E481326B151641
14479,-3.077723,53.168014,W01000266,60,2019-11-10,3,2,1,6,30,1,0,0,0101000020346C00009F2F6B39CC051441C33C4EC51E371641
14480,-3.440831,53.230743,W01000247,60,2019-11-10,3,2,1,6,60,1,0,0,0101000020346C0000E413F2C8BB8C1241651CF0FDD2AA1641
14481,-3.058719,53.010231,W01000411,60,2019-11-10,3,1,1,6,30,1,0,0,0101000020346C000082461E1998151441DDD4FEE092241541
14482,-3.82973,53.322526,W01000169,60,2019-11-11,3,2,1,6,30,1,0,0,0101000020346C0000089C11573BFB104171014B7A9F531741
14483,-3.406977,53.336794,W01000218,60,2019-11-11,3,1,1,6,30,1,0,0,0101000020346C00007918E0CDABB31241381F66CA73621741
14484,-3.376921,53.164957,W01000211,60,2019-11-12,3,2,1,6,60,2,0,0,0101000020346C000044A936D72FCD1241296346B02A371641
14485,-3.09452,53.167906,W01000261,60,2019-11-12,3,2,1,6,30,2,0,0,0101000020346C00009ECC321840F41341E86A79E232371641
14486,-3.068926,53.047482,W01000364,60,2019-11-12,3,2,1,6,30,5,0,0,0101000020346C0000067B6BF5DB0B144149C48AC27A651541
14487,-3.075222,53.224724,W01000275,60,2019-11-12,3,2,2,6,30,1,0,0,0101000020346C00007733D347E4091441711EA71FA7991641
14488,-2.970948,53.160833,W01000256,60,2019-11-12,3,2,1,6,60,2,0,0,0101000020346C00004D9155E127751441BA78B8B50A291641
14489,-3.021897,53.15611,W01000327,60,2019-11-12,2,2,2,6,30,2,0,0,0101000020346C00008BE36919D03F144185A84DD292211641
14490,-3.492478,53.319951,W01000240,60,2019-11-13,3,2,1,6,30,1,0,0,0101000020346C0000124EBC8F1B5A1241156137ABFB461741
14491,-4.052824,52.720633,W01000049,60,2019-11-15,2,1,1,2,30,1,0,0,0101000020346C0000CCDAA0543CEA0F41DEB7CE49E7431341
14492,-3.304516,53.114001,W01000243,60,2019-11-15,2,1,1,6,30,2,0,0,0101000020346C00003895EC1534171341E564FAA32EDD1541
14493,-3.038977,52.987562,W01000420,60,2019-11-15,3,2,1,6,30,2,0,0,0101000020346C00007E816E33B82914418E2F9195DEFC1441
14494,-3.199033,53.167124,W01000299,60,2019-11-11,2,1,1,6,30,2,0,0,0101000020346C0000D4EDAC5810871341627A3EC696371641
14495,-3.813282,53.311018,W01000188,60,2019-11-16,3,2,1,1,30,9,0,0,0101000020346C000002CD262CD70B1141E384C0532F3F1741
14496,-2.946506,53.181058,W01000329,60,2019-11-17,2,1,1,6,30,2,0,0,0101000020346C0000869114B3278F1441E61D68C7DA4B1641
14497,-3.796988,53.142008,W01000148,60,2019-11-18,3,1,1,6,30,1,0,0,0101000020346C0000C2D1E51F6B151141CC42C90D03191641
14498,-3.022651,53.023519,W01000410,60,2019-11-18,3,2,1,6,60,1,7,0,0101000020346C0000CCE56A22BC3B1441B770F70C1F3B1541
14499,-3.003494,53.038992,W01000402,60,2019-11-18,3,1,1,6,30,1,0,0,0101000020346C000066A3452E305014411F891359BB551541
14500,-2.967735,52.997289,W01000394,60,2019-11-16,2,1,1,6,50,1,0,0,0101000020346C00004DE19F29AC7414412322ED23BB0C1541
14501,-2.950494,53.203104,W01000332,60,2019-11-19,3,3,1,6,50,1,0,0,0101000020346C000026BD4AFE7F8B14415A303BE23A721641
14502,-4.085394,53.199619,W01000050,60,2019-11-19,2,1,1,6,60,1,4,0,0101000020346C0000D792CA14E5D50F412F5B906C4F851641
14503,-2.977135,53.048623,W01000425,60,2019-11-19,2,1,1,6,30,1,0,0,0101000020346C00008BAE77FE076C1441B63D4A2417661541
14504,-3.041295,53.160482,W01000327,60,2019-11-20,3,3,2,6,40,1,0,0,0101000020346C00006942780FA82B144116D4610577291641
14505,-2.972247,53.212341,W01000332,60,2019-11-20,3,3,1,6,50,1,0,0,0101000020346C000084B545F503751441920AC84297821641
14506,-3.032678,53.156026,W01000303,60,2019-11-20,3,1,1,6,60,1,0,0,0101000020346C000033D381FC8B34144125C770D596211641
14507,-3.415597,53.30005,W01000201,60,2019-11-20,3,2,2,6,30,1,0,0,0101000020346C0000D5B276EF6FA9124137D1FE5CC3221741
14508,-3.06524,53.196704,W01000286,60,2019-11-21,3,2,1,6,60,2,6,0,0101000020346C00005FE6422B94131441219CD30BCB681641
14509,-4.516258,53.365806,W01000022,60,2019-12-21,2,1,1,6,60,4,0,0,0101000020346C000023621EDAFC660C41D185362894B41741
14510,-3.794049,53.079346,W01000189,60,2019-11-21,3,1,3,6,60,1,0,0,0101000020346C0000BA57B1DCC2151141DBED1B4507AC1541
14511,-4.191202,53.224503,W01000015,60,2019-11-22,2,2,1,6,30,1,0,0,0101000020346C0000B7DE74EAB4FB0E413DFA37A4DBB31641
14512,-3.568015,53.269736,W01000140,60,2019-11-22,3,2,1,3,70,1,0,0,0101000020346C00002C694A899309124126637A8263F11641
14513,-3.138219,53.168036,W01000315,60,2019-11-22,2,1,1,6,30,2,0,0,0101000020346C00002C9DEA399CC61341C7C6A40523381641
14514,-3.721539,53.291647,W01000144,60,2019-11-22,2,1,1,3,30,1,0,0,0101000020346C00001DB72720876A11415FB3A144271B1741
14515,-3.031775,53.208802,W01000336,60,2019-11-22,3,2,1,6,30,1,0,0,0101000020346C000061F70D2ED0361441936854474F7D1641
14516,-3.140681,53.167212,W01000315,60,2019-11-23,2,1,1,6,30,1,0,0,0101000020346C00003201851004C413417513D9D9BE361641
14517,-3.409801,53.318602,W01000217,60,2019-11-24,2,2,1,6,30,1,0,0,0101000020346C0000D4D16CDD1BB01241DBF4B6CCE3421741
14518,-2.963557,52.982301,W01000394,60,2019-11-24,3,2,1,6,50,1,0,0,0101000020346C0000CD9DBE2DB47814417EBE36F29EF21441
14519,-4.256195,53.13821,W01000098,60,2019-11-21,2,2,2,6,30,1,0,0,0101000020346C00001EC07BEAAC6A0E416B790CF3FF1F1641
14520,-4.48259,53.270729,W01000009,60,2019-11-25,3,2,1,6,30,1,0,0,0101000020346C0000DF01CB577DA10C41EAB1F700200E1741
14521,-4.06623,52.598497,W01001933,60,2019-11-25,3,2,1,6,30,2,0,0,0101000020346C00002CF35E0CC4C10F41B28865470F701241
14522,-4.560927,53.282261,W01000043,60,2019-11-25,3,1,1,6,30,8,0,0,0101000020346C0000B927903EB5FF0B41C11585D00B251741
14523,-3.039608,53.197767,W01000252,60,2019-11-26,2,2,1,3,30,2,0,0,0101000020346C0000EF30EA4C5C2E1441683275483F6A1641
14524,-4.201398,53.163349,W01000053,60,2019-11-26,3,1,1,6,30,2,0,0,0101000020346C000086664A46E5DF0E416A5ADBB9E7491641
14525,-3.493099,53.314514,W01000237,60,2019-11-26,3,2,1,6,30,1,0,0,0101000020346C0000B288C0864359124124A205E08B3D1741
14526,-3.041308,53.212944,W01000337,60,2019-11-27,3,2,1,6,30,8,0,0,0101000020346C0000EED81C5EF82C144114FC5B46A7841641
14527,-3.750183,53.311161,W01000158,60,2019-11-27,2,1,1,6,30,1,0,0,0101000020346C00000CD04D53874D1141A6983D76CB3D1741
14528,-3.487436,53.321767,W01000240,60,2019-11-27,2,1,1,6,30,8,0,0,0101000020346C0000D06DD1C16B5F12416BA2FDB0074A1741
14529,-3.407846,53.337655,W01000214,60,2019-11-28,3,2,2,6,30,1,0,0,0101000020346C0000DBEE50EACBB212414BEC2C78F7631741
14530,-3.757017,53.309065,W01000158,60,2019-11-29,3,1,1,6,30,1,0,0,0101000020346C0000107540425346114181A45E93533A1741
14531,-3.073515,53.21459,W01000277,60,2019-11-29,3,2,1,6,30,1,0,0,0101000020346C000014B5656C680B1441CEEBC9E602881641
14532,-3.582523,53.287776,W01000178,60,2019-11-28,3,2,1,6,30,1,0,0,0101000020346C000063C1196327FB114136DEEAC413111741
14533,-3.056697,52.965327,W01000359,60,2019-12-01,2,2,2,6,50,1,0,0,0101000020346C0000584CB56590161441D92B73757ED61441
14534,-4.100629,52.820208,W01000079,60,2019-12-01,3,1,1,6,30,1,0,0,0101000020346C0000A84C4DD6748F0F41D0CD8C2567F21341
14535,-3.125147,53.209853,W01000323,60,2019-12-01,1,1,1,7,30,1,0,0,0101000020346C0000F26BAE3768D51341973EC9109B801641
14536,-2.99658,53.052795,W01000371,60,2019-12-02,3,4,2,6,30,1,0,0,0101000020346C00002C2E9BE3C3571441DB786E549F6D1541
14537,-4.527306,53.334319,W01000022,60,2019-11-24,2,1,1,6,30,1,0,0,0101000020346C00009E3BFDE0244C0C416758BB0F447E1741
14538,-3.033945,53.064962,W01000401,60,2019-12-03,3,1,1,6,30,1,0,0,0101000020346C00009E509210F03014417115E12153831541
14539,-3.409344,52.959915,W01000205,60,2019-12-03,3,2,1,6,30,1,0,0,0101000020346C0000DE23D8704FA412411D83078972D31441
14540,-3.419024,53.18744,W01000194,60,2019-12-04,3,2,1,1,60,1,0,0,0101000020346C000058685BC9FBA112418217888E1A5F1641
14541,-3.074921,53.055825,W01000363,60,2019-12-04,2,1,1,6,30,1,0,0,0101000020346C0000B856D120CC051441D2BD8B1F13741541
14542,-3.823887,53.321411,W01000186,60,2019-12-03,2,1,1,2,30,1,0,0,0101000020346C00001550434743011141D457D78B87511741
14543,-3.391284,53.336861,W01000216,60,2019-12-04,3,2,1,6,30,1,0,0,0101000020346C0000DFF923F3FFC31241F52E9FB33F621741
14544,-3.00894,53.042883,W01000349,60,2019-12-04,3,1,1,6,30,9,0,0,0101000020346C000034B29EF4934A14414EE20335935C1541
14545,-4.423709,52.965618,W01000078,60,2019-12-05,3,1,1,3,30,1,0,0,0101000020346C000084D49F2044F80C410C6EFE9ACBF91441
14546,-4.302923,53.25835,W01000014,60,2019-12-06,2,1,1,6,30,1,0,0,0101000020346C00009175C10F75160E415793FBAE57F21641
14547,-3.776239,53.317608,W01000174,60,2019-12-06,3,2,1,1,30,1,0,0,0101000020346C0000C8EFD248AF321141C002516EAB491741
14548,-3.582594,53.293762,W01001928,60,2019-12-09,3,2,3,1,30,1,0,0,0101000020346C0000695BC6754FFB11415AAF74AE7B1B1741
14549,-3.41,53.316433,W01000217,60,2019-12-09,3,1,1,6,30,1,0,0,0101000020346C0000423B9AC9D3AF12410A5953B71F3F1741
14550,-3.031623,53.124519,W01000307,60,2019-12-09,3,2,1,6,60,1,0,0,0101000020346C0000FB80CD1FDC341441A7ED9913CFEA1541
14551,-4.145128,53.152445,W01000063,60,2019-12-09,2,2,2,6,50,1,0,0,0101000020346C0000A096EB774D540F41445035772B351641
14552,-3.814912,53.318311,W01000132,60,2019-12-10,3,1,1,6,30,5,0,1,0101000020346C00002B17D147770A11417131FD4EE74B1741
14553,-2.994618,53.163155,W01000255,60,2019-12-11,3,1,1,6,30,1,0,0,0101000020346C00006331F2F07B5C1441F4C2E7DE6A2D1641
14554,-3.446069,53.318977,W01000223,60,2019-12-11,3,2,1,6,60,1,0,0,0101000020346C000006C396CC5F8A12412300A0E04B441741
14555,-3.815675,53.29666,W01000136,60,2019-12-11,2,2,1,6,40,1,0,0,0101000020346C0000808A8B16B70811413FA21B174B261741
14556,-3.828595,53.278753,W01000131,60,2019-12-11,2,1,1,6,30,1,0,0,0101000020346C00000FBE601877FA10410585217483071741
14557,-3.83197,53.311712,W01000187,60,2019-12-12,3,1,1,6,30,2,0,0,0101000020346C000020B4C6276BF810417C2B2535E3401741
14558,-4.639919,53.313194,W01000034,60,2019-12-12,3,2,1,6,30,8,0,0,0101000020346C0000D22F5F82255F0B41478CCAB7CB5D1741
14559,-2.996708,53.088068,W01000391,60,2019-12-11,2,2,3,6,30,1,0,0,0101000020346C0000EB78C8E77B5814413183181FEFAA1541
14560,-2.995471,53.050656,W01000372,60,2019-12-12,3,1,1,6,30,1,0,0,0101000020346C000003BDDF00E05814410BEB8E6AE3691541
14561,-3.014745,53.064606,W01000375,60,2019-12-13,3,2,1,6,50,4,0,0,0101000020346C00004213371508451441134100286B821541
14562,-3.581884,53.288746,W01000178,60,2019-12-13,3,2,1,6,30,1,0,0,0101000020346C000072465B52DBFB1141A258D599BF121741
14563,-3.078792,53.173632,W01000268,60,2019-12-14,2,2,1,6,30,1,0,0,0101000020346C00000C8FCA11D4041441EB33A3ECE6401641
14564,-2.945492,53.074373,W01000370,60,2019-12-15,3,2,1,6,30,9,0,0,0101000020346C00000E7623D8C38D1441CEB9774367921541
14565,-4.239634,53.22416,W01000025,60,2019-12-15,3,2,1,3,70,8,0,0,0101000020346C0000F9108DD1A4960E413617BAC8D3B41641
14566,-3.053343,53.239599,W01000274,60,2019-12-16,3,1,1,1,70,1,6,0,0101000020346C0000A296785F18211441E729E22F2BB31641
14567,-3.645355,53.290575,W01000153,60,2019-12-16,3,2,2,6,30,1,0,0,0101000020346C00007397211DD3B911411D7191A56B171741
14568,-2.984616,53.05222,W01000393,60,2019-12-16,3,2,1,6,30,1,0,0,0101000020346C00004647100D48641441B4030523736C1541
14569,-4.221505,53.290374,W01000035,60,2019-12-16,2,1,1,6,30,1,0,0,0101000020346C0000ED3C57619DC30E41CAF52DAA4F271741
14570,-3.927808,52.989443,W01000113,60,2019-12-17,3,1,1,6,30,2,0,0,0101000020346C0000EB8CB29692851041CDBEFA3A6B131541
14571,-2.995099,53.042955,W01000402,60,2019-12-18,3,1,1,6,30,2,0,0,0101000020346C0000ACA45C2B14591441B28ABF5A7F5C1541
14572,-3.412984,53.300441,W01000200,60,2019-12-18,3,2,1,6,30,1,0,0,0101000020346C0000BF65ECE62BAC1241D93FD18D63231741
14573,-4.085394,53.199619,W01000050,60,2019-12-19,2,1,1,6,60,1,0,0,0101000020346C0000D792CA14E5D50F412F5B906C4F851641
14574,-3.811138,53.322072,W01000132,60,2019-12-19,3,1,1,6,30,1,0,0,0101000020346C0000B6A5B83D8F0E114162CA9C3357521741
14575,-4.630442,53.30363,W01000017,60,2019-12-19,3,1,1,6,30,5,0,0,0101000020346C0000C1BF43C3A5710B41F9730DCACF4C1741
14576,-3.027773,53.045787,W01000349,60,2019-12-20,3,2,2,6,30,1,0,0,0101000020346C000054D4FF01EC361441E00B4D23E7611541
14577,-3.689985,52.71131,W01000060,60,2019-12-21,3,2,1,6,40,8,0,0,0101000020346C000000E82C4E9E731141BDAAFCC6BE291341
14578,-3.441082,53.300635,W01000223,60,2019-12-21,3,2,1,6,30,1,0,0,0101000020346C00002887E7E0EB8E124146915A804F241741
14579,-3.112848,52.93647,W01001930,60,2019-12-21,3,1,1,6,30,1,7,0,0101000020346C0000895B413FDCDA1341D86824813AA51441
14580,-3.405156,53.185339,W01000195,60,2019-12-21,3,2,1,6,30,1,0,0,0101000020346C0000CF934BD263B01241B946FA8A2A5B1641
14581,-3.065654,53.033389,W01000412,60,2019-12-23,3,2,1,6,60,2,0,0,0101000020346C00006739DF16EC0E14417D948ED8EE4C1541
14582,-3.500496,53.314853,W01000241,60,2019-12-22,3,1,2,6,30,2,0,0,0101000020346C0000E06390A09351124195E3B2064C3E1741
14583,-3.042868,52.979671,W01000407,60,2019-12-22,2,2,2,6,60,1,0,0,0101000020346C0000C35C515D702514413E1CB89336EF1441
14584,-4.012638,52.739304,W01000048,60,2019-12-22,3,1,1,6,60,1,0,0,0101000020346C0000E8D291156E20104129A1AF2727631341
14585,-3.115625,53.068008,W01000399,60,2019-12-23,3,2,1,6,30,1,1,0,0101000020346C0000860D2E3680DB13418971F5DDE6891541
14586,-3.396459,52.967565,W01000205,60,2019-12-23,3,2,1,6,30,1,0,0,0101000020346C0000BD2B359417B21241EB5432A67AE01441
14587,-3.486396,53.318175,W01000236,60,2019-12-23,3,2,1,6,30,1,0,0,0101000020346C0000634338925F6012419CD4DD9EC3431741
14588,-3.405423,53.334753,W01000213,60,2019-12-23,2,1,1,6,30,1,0,0,0101000020346C00004FC323CF37B51241A69E2076DF5E1741
14589,-3.032788,53.209233,W01000334,60,2019-12-23,3,2,1,6,30,1,0,0,0101000020346C000054551356C4351441D6DD0CF8127E1641
14590,-3.51802,53.307403,W01000150,60,2019-12-24,3,2,2,6,30,2,0,0,0101000020346C00008F69849E0F3F12412846DEC2BB311741
14591,-3.748697,53.307128,W01000158,60,2019-12-24,3,2,1,6,30,2,0,0,0101000020346C000075DFB860E74E11413683324DBF361741
14592,-3.071437,53.211705,W01000277,60,2019-12-27,3,2,1,1,30,1,0,0,0101000020346C0000D1323C3B800D1441C94FBBD3F6821641
14593,-3.444802,53.240557,W01000247,60,2019-12-27,2,1,3,6,30,1,0,0,0101000020346C0000D046E0CEEF88124158BD3134F7BB1641
14594,-3.666868,52.867038,W01000083,60,2019-12-27,3,1,1,6,60,1,0,0,0101000020346C00009A2F7AAB4A921141E8D902ADD2371441
14595,-3.790113,53.279984,W01001926,60,2019-12-28,3,2,1,6,30,1,0,0,0101000020346C0000F483272D9B22114153A82149A3081741
14596,-3.586693,53.282084,W01000141,60,2019-12-28,3,1,1,6,30,1,0,0,0101000020346C00009D6BD94897F6114175A6EDC147071741
14597,-3.040253,53.107472,W01000269,60,2019-12-28,3,2,1,6,30,1,0,0,0101000020346C0000817FCFFC672B144113ABE61E4FCD1541
14598,-3.824935,53.322393,W01000169,60,2019-12-30,3,1,1,6,30,1,0,0,0101000020346C000003E8813E370011416249529C43531741
14599,-3.724677,53.293571,W01000144,60,2019-12-31,3,1,1,6,30,1,0,0,0101000020346C000016E5DB3157671141BA476F85931E1741
14600,-4.055943,52.72208,W01000049,60,2019-11-14,3,2,1,6,30,1,0,0,0101000020346C0000D1C3E405CCE30F411CE8D21583461341
14601,-3.229544,51.70936,W01001385,61,2019-01-05,3,2,2,6,30,1,0,0,0101000020346C0000AE700C43153C134138BCF09E42A50841
14602,-2.842181,51.768558,W01001581,61,2019-01-03,3,1,2,3,60,1,0,0,0101000020346C000060DE079776DF1441B26BD77B22670941
14603,-2.981266,51.578791,W01001661,61,2019-01-12,3,3,2,6,30,1,0,0,0101000020346C0000CE4D5A441245144134582C4C59D70641
14604,-3.289018,51.656941,W01001379,61,2019-01-08,2,1,2,6,30,1,0,0,0101000020346C00007E4DD4B044FA1241FCE639444CF10741
14605,-3.162968,51.780541,W01001469,61,2019-01-09,3,1,1,6,30,1,0,0,0101000020346C0000308646D9ED851341CC1CEE0F4B9A0941
14606,-3.148198,51.710327,W01001465,61,2019-01-11,2,2,1,6,30,1,0,0,0101000020346C00007E574BBBED931341D0EC5D72C2A50841
14607,-2.926735,51.597542,W01001664,61,2019-01-04,3,1,1,1,30,1,0,0,0101000020346C00007A6FF17486801441206444F4F9160741
14608,-3.222845,51.791057,W01001458,61,2019-01-07,3,2,2,1,30,1,0,0,0101000020346C000022646C0AB24513415E987D2AF4C00941
14609,-3.025831,51.679971,W01001518,61,2019-01-08,3,2,1,6,30,1,4,0,0101000020346C0000EC6FAA364A171441F433384952380841
14610,-2.924411,51.602559,W01001664,61,2019-01-08,3,3,1,1,30,1,0,0,0101000020346C0000F849C69126831441C8F41E6159280741
14611,-2.967091,51.588171,W01001613,61,2019-01-25,3,2,2,6,30,1,0,0,0101000020346C00008A22C25EA25414410E6D30218AF70641
14612,-3.21836,51.648144,W01001369,61,2019-01-09,3,1,1,6,30,1,0,0,0101000020346C0000546BE5B561461341BCEA0B381AD00741
14613,-2.67362,51.621872,W01001592,61,2019-01-08,3,3,1,6,30,1,0,0,0101000020346C0000C56F3C3BDA921541A868539789650741
14614,-3.083558,51.837974,W01001564,61,2019-01-09,3,2,2,6,40,1,0,0,0101000020346C000027EA160C02DD134180AB5768445F0A41
14615,-2.696864,51.805809,W01001599,61,2019-01-12,2,2,2,6,30,1,0,0,0101000020346C0000B1A5202FC37C15414E5E08504CE50941
14616,-3.019137,51.657506,W01001519,61,2019-01-11,3,2,2,6,30,1,0,0,0101000020346C00004669B9F8F91D144170FCF0BA0AEA0741
14617,-2.738282,51.591225,W01001578,61,2019-01-09,3,1,1,6,30,1,0,0,0101000020346C00009EEF86BA5E4C154116C49F0360FC0641
14618,-2.995899,51.617018,W01001653,61,2019-01-14,2,3,1,3,70,1,0,0,0101000020346C0000E40960272236144182110735A25C0741
14619,-2.784089,51.629916,W01001542,61,2019-01-14,3,2,2,6,30,1,7,0,0101000020346C0000BA38B75B821B15414A560AF7E0830741
14620,-3.092109,51.601964,W01001413,61,2019-01-14,3,1,1,6,30,1,0,0,0101000020346C0000801307F6A9CD134118F321E0492B0741
14621,-3.051579,51.555667,W01001913,61,2019-01-15,3,2,1,3,70,2,0,0,0101000020346C000043A651A75DF81341B4AA879619890641
